,fishing_values_vec,r_value_vec,omega_value_vec,dispersal_value_vec,disturbance_prob_vec,disturbance_size_vec,disturbance_magnitude_vec,objective_vec,optimal_spacing,mean_objective_value
26.51,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2282.54558796673
26.52,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2141.81196046455
26.53,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2194.58405183038
26.54,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2840.25317964543
26.55,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2568.75885663202
26.56,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2436.00085587765
26.57,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2477.15122890435
26.58,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2212.66948128307
26.59,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2492.59861866707
26.60,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2576.87604999124
26.61,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2330.73334834743
26.62,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2579.05960754777
26.63,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2407.3322204661
26.64,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2546.79777186613
26.65,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2587.32377879766
26.66,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2467.27183082498
26.67,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2371.19246270285
26.68,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2409.36137728937
26.69,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2452.93709777237
26.70,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2293.47232540371
26.71,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2342.67022965147
26.72,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2321.89284174031
26.73,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2405.25722417909
26.74,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2256.14452732059
26.75,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2849.01622804985
26.76,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2452.01947928581
26.77,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2211.54827974692
26.78,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2613.40205840193
26.79,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2244.75697754328
26.80,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2674.46378792925
26.81,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2106.50880958272
26.82,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2572.66114570173
26.83,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2431.39307351483
26.84,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2386.21644865376
26.85,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2458.83916556645
26.86,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2418.38284079761
26.87,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2242.53764251359
26.88,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2369.12132469656
26.89,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2665.1842865983
26.90,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2533.17589093514
26.91,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2333.18165797748
26.92,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2558.81264287685
26.93,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2400.31665720887
26.94,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2542.33797298767
26.95,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2220.4570103843
26.96,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2594.68870151097
26.97,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2115.37993706956
26.98,1,3,1.2,0.7,0.03,2,0.9,fishing,0,2603.27127703779
26.99,1,3,1.2,0.7,0.03,2,0.9,fishing,0.5,2367.06053182671
